sidoCode,sidoName,sigunguCode,sigunguName,dongCode,dongName
48,경상남도,4827,밀양시,48270250,삼랑진읍
48,경상남도,4827,밀양시,48270253,하남읍
48,경상남도,4827,밀양시,48270310,부북면
48,경상남도,4827,밀양시,48270320,상동면
48,경상남도,4827,밀양시,48270330,산외면
48,경상남도,4827,밀양시,48270340,산내면
48,경상남도,4827,밀양시,48270350,단장면
48,경상남도,4827,밀양시,48270360,상남면
48,경상남도,4827,밀양시,48270370,초동면
48,경상남도,4827,밀양시,48270380,무안면
48,경상남도,4827,밀양시,48270390,청도면
48,경상남도,4827,밀양시,48270510,내일동
48,경상남도,4827,밀양시,48270520,내이동
48,경상남도,4827,밀양시,48270530,삼문동
48,경상남도,4827,밀양시,48270540,가곡동
48,경상남도,4827,밀양시,48270550,교동
48,경상남도,4831,거제시,48310310,일운면
48,경상남도,4831,거제시,48310320,동부면
48,경상남도,4831,거제시,48310330,남부면
48,경상남도,4831,거제시,48310340,거제면
48,경상남도,4831,거제시,48310350,둔덕면
48,경상남도,4831,거제시,48310360,사등면
48,경상남도,4831,거제시,48310370,연초면
48,경상남도,4831,거제시,48310380,하청면
48,경상남도,4831,거제시,48310390,장목면
48,경상남도,4831,거제시,48310510,장승포동
48,경상남도,4831,거제시,48310530,능포동
48,경상남도,4831,거제시,48310540,아주동
48,경상남도,4831,거제시,48310550,옥포1동
48,경상남도,4831,거제시,48310560,옥포2동
48,경상남도,4831,거제시,48310570,장평동
48,경상남도,4831,거제시,48310580,고현동
48,경상남도,4831,거제시,48310590,상문동
48,경상남도,4831,거제시,48310600,수양동
48,경상남도,4833,양산시,48330253,물금읍
48,경상남도,4833,양산시,48330310,동면
48,경상남도,4833,양산시,48330320,원동면
48,경상남도,4833,양산시,48330330,상북면
48,경상남도,4833,양산시,48330340,하북면
48,경상남도,4833,양산시,48330510,중앙동
48,경상남도,4833,양산시,48330515,양주동
48,경상남도,4833,양산시,48330520,삼성동
48,경상남도,4833,양산시,48330530,강서동
48,경상남도,4833,양산시,48330540,서창동
48,경상남도,4833,양산시,48330550,소주동
48,경상남도,4833,양산시,48330560,평산동
48,경상남도,4833,양산시,48330570,덕계동
48,경상남도,4872,의령군,48720250,의령읍
48,경상남도,4872,의령군,48720310,가례면
48,경상남도,4872,의령군,48720320,칠곡면
48,경상남도,4872,의령군,48720330,대의면
48,경상남도,4872,의령군,48720340,화정면
48,경상남도,4872,의령군,48720350,용덕면
48,경상남도,4872,의령군,48720360,정곡면
48,경상남도,4872,의령군,48720370,지정면
48,경상남도,4872,의령군,48720380,낙서면
48,경상남도,4872,의령군,48720390,부림면
48,경상남도,4872,의령군,48720400,봉수면
48,경상남도,4872,의령군,48720415,궁류면
48,경상남도,4872,의령군,48720420,유곡면
48,경상남도,4873,함안군,48730250,가야읍
48,경상남도,4873,함안군,48730253,칠원읍
48,경상남도,4873,함안군,48730310,함안면
48,경상남도,4873,함안군,48730320,군북면
48,경상남도,4873,함안군,48730330,법수면
48,경상남도,4873,함안군,48730340,대산면
48,경상남도,4873,함안군,48730350,칠서면
48,경상남도,4873,함안군,48730360,칠북면
48,경상남도,4873,함안군,48730380,산인면
48,경상남도,4873,함안군,48730390,여항면
48,경상남도,4874,창녕군,48740250,창녕읍
48,경상남도,4874,창녕군,48740253,남지읍
48,경상남도,4874,창녕군,48740310,고암면
48,경상남도,4874,창녕군,48740320,성산면
48,경상남도,4874,창녕군,48740330,대합면
48,경상남도,4874,창녕군,48740340,이방면
48,경상남도,4874,창녕군,48740350,유어면
48,경상남도,4874,창녕군,48740360,대지면
48,경상남도,4874,창녕군,48740370,계성면
48,경상남도,4874,창녕군,48740380,영산면
48,경상남도,4874,창녕군,48740390,장마면
48,경상남도,4874,창녕군,48740400,도천면
48,경상남도,4874,창녕군,48740410,길곡면
48,경상남도,4874,창녕군,48740420,부곡면
48,경상남도,4882,고성군,48820250,고성읍
48,경상남도,4882,고성군,48820310,삼산면
48,경상남도,4882,고성군,48820320,하일면
48,경상남도,4882,고성군,48820330,하이면
48,경상남도,4882,고성군,48820340,상리면
48,경상남도,4882,고성군,48820350,대가면
48,경상남도,4882,고성군,48820360,영현면
48,경상남도,4882,고성군,48820370,영오면
48,경상남도,4882,고성군,48820380,개천면
48,경상남도,4882,고성군,48820390,구만면
48,경상남도,4882,고성군,48820400,회화면
48,경상남도,4882,고성군,48820410,마암면
48,경상남도,4882,고성군,48820420,동해면
48,경상남도,4882,고성군,48820430,거류면
48,경상남도,4884,남해군,48840250,남해읍
48,경상남도,4884,남해군,48840310,이동면
48,경상남도,4884,남해군,48840320,상주면
48,경상남도,4884,남해군,48840330,삼동면
47,경상북도,4790,예천군,47900250,예천읍
47,경상북도,4790,예천군,47900310,용문면
47,경상북도,4790,예천군,47900340,감천면
47,경상북도,4790,예천군,47900350,보문면
47,경상북도,4790,예천군,47900360,호명면
47,경상북도,4790,예천군,47900370,유천면
47,경상북도,4790,예천군,47900380,용궁면
47,경상북도,4790,예천군,47900390,개포면
47,경상북도,4790,예천군,47900400,지보면
47,경상북도,4790,예천군,47900410,풍양면
47,경상북도,4790,예천군,47900420,효자면
47,경상북도,4790,예천군,47900430,은풍면
47,경상북도,4792,봉화군,47920250,봉화읍
47,경상북도,4792,봉화군,47920310,물야면
47,경상북도,4792,봉화군,47920320,봉성면
47,경상북도,4792,봉화군,47920330,법전면
47,경상북도,4792,봉화군,47920340,춘양면
47,경상북도,4792,봉화군,47920350,소천면
47,경상북도,4792,봉화군,47920360,재산면
47,경상북도,4792,봉화군,47920370,명호면
47,경상북도,4792,봉화군,47920380,상운면
47,경상북도,4792,봉화군,47920390,석포면
47,경상북도,4793,울진군,47930250,울진읍
47,경상북도,4793,울진군,47930253,평해읍
47,경상북도,4793,울진군,47930310,북면
47,경상북도,4793,울진군,47930330,근남면
47,경상북도,4793,울진군,47930350,기성면
47,경상북도,4793,울진군,47930360,온정면
47,경상북도,4793,울진군,47930370,죽변면
47,경상북도,4793,울진군,47930380,후포면
47,경상북도,4793,울진군,47930390,금강송면
47,경상북도,4793,울진군,47930400,매화면
47,경상북도,4794,울릉군,47940250,울릉읍
47,경상북도,4794,울릉군,47940310,서면
47,경상북도,4794,울릉군,47940320,북면
50,제주특별자치도,5011,제주시,50110610,삼양동
50,제주특별자치도,5011,제주시,50110620,봉개동
50,제주특별자치도,5011,제주시,50110630,아라동
50,제주특별자치도,5011,제주시,50110640,오라동
50,제주특별자치도,5011,제주시,50110650,연동
50,제주특별자치도,5011,제주시,50110660,노형동
50,제주특별자치도,5011,제주시,50110670,외도동
50,제주특별자치도,5011,제주시,50110680,이호동
50,제주특별자치도,5011,제주시,50110690,도두동
50,제주특별자치도,5013,서귀포시,50130250,대정읍
50,제주특별자치도,5013,서귀포시,50130253,남원읍
50,제주특별자치도,5013,서귀포시,50130259,성산읍
50,제주특별자치도,5013,서귀포시,50130310,안덕면
50,제주특별자치도,5013,서귀포시,50130320,표선면
50,제주특별자치도,5013,서귀포시,50130510,송산동
50,제주특별자치도,5013,서귀포시,50130520,정방동
50,제주특별자치도,5013,서귀포시,50130530,중앙동
50,제주특별자치도,5013,서귀포시,50130540,천지동
50,제주특별자치도,5013,서귀포시,50130550,효돈동
50,제주특별자치도,5013,서귀포시,50130560,영천동
50,제주특별자치도,5013,서귀포시,50130570,동홍동
50,제주특별자치도,5013,서귀포시,50130580,서홍동
50,제주특별자치도,5013,서귀포시,50130590,대륜동
50,제주특별자치도,5013,서귀포시,50130600,대천동
50,제주특별자치도,5013,서귀포시,50130610,중문동
50,제주특별자치도,5013,서귀포시,50130620,예래동
